top_stories,click,organic_click_3p,organic_click_1p,time_elapsed,n_direct_answer,n_featured_snippet,n_knowledge_panel_rhs,n_people_also_ask,n_twitter_cards,n_videos,n_images,n_ad,n_local_results,n_recipes,n_products,Reference,News and Media,Business,Shopping,Information Technology,Education,Entertainment,Streaming Media and Download,Health and Wellness,Government and Legal Organizations,Social Networking,Restaurant and Dining,Finance and Banking,Sports,Games,Society and Lifestyles,Newsgroups and Message Boards,Arts and Culture,Travel,Real Estate,click_prev_1,organic_click_3p_prev_1,organic_click_1p_prev_1,log_time_elapsed_prev_1,log_time_prev_1,user_id
1,1,1,0,13.953,0,0,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0710480884991935,0.0,0.0,0.0,0.0,0.0339538423097017,0.0,0.0,0.18521568271131,0.0,0.7097823864797946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.959953929057249,6.330859294744892,288
1,1,1,0,18.728,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.1484735252027349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8280160370715308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.9384209068408778,3.326797059085905,288
1,1,1,0,4.937,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.1021482034628276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8978517965371724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.763017000362401,7.13833352433938,288
1,0,0,0,0.349,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.1513467516454509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8486532483545491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.860141619247643,5.957460403963079,288
1,1,1,0,7.099,0,0,1,1,1,1,0,0,0,0,0,0.0,0.0,0.1002089816686732,0.0,0.0,0.0,0.0,0.0339538423097017,0.0,0.0,0.18521568271131,0.0,0.680621493310315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7289968334536425,4.267106683975386,288
1,1,1,0,18.048,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.4751657606133929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4988153222512018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1980308504991345,8.799474405453315,288
1,1,1,0,18.242,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0984264924894439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.901573507510556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.086044692813408,5.530186736930539,288
1,0,0,0,7.447999999999999,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.501777894447958,0.0,0.0,0.02469960743136,0.0,0.0,0.0,0.0,0.0,0.0,0.473522498120682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.941751159687477,4.799700248111551,288
1,0,0,0,0.935,0,0,1,0,0,0,0,0,0,0,0,0.1634729569254021,0.8022616862787436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0342653567958544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.380656628414201,4.288306440172731,1542
1,1,1,0,10.317,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.2810549744436823,4.944858673496426,288
1,0,0,0,159.78900000000004,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.232484465314557,4.90487469841709,288
1,1,1,0,12.714,0,0,0,0,0,0,1,0,0,0,0,0.0,0.9336958922261483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.703782474656201,8.41349884248695,1136
1,1,1,0,22.093000000000004,0,0,0,0,0,0,0,0,0,0,0,0.0690757508833922,0.9309242491166078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.2392273211160987,7.3197397564121935,1202
1,1,1,0,22.756,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8556481890459364,0.0,0.0,0.0,0.0,0.0,0.1443518109540636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.773650658186159,6.301438792422967,963
1,1,1,0,4.985,0,0,1,1,0,0,0,0,0,0,0,0.2464323074737508,0.51425785538092,0.0,0.0,0.0,0.0,0.2393098371453293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0246926125903714,7.296920258876784,1342
1,0,0,0,7.559,0,0,0,0,0,0,0,0,0,0,0,0.0330112632508833,0.9669887367491168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.0751440129781527,7.398910502709539,281
1,0,0,0,46.53100000000001,0,0,0,1,0,1,0,0,0,0,0,0.0,0.6721150381604378,0.0,0.0,0.1942742965704739,0.0,0.0,0.0464279865046349,0.0,0.0600609256772249,0.0,0.0,0.0,0.0,0.0,0.0271217530872284,0.0,0.0,0.0,0.0,0,0,0,3.04466528466317,8.194186209968596,1319
1,1,1,0,13.455,0,0,1,0,0,0,0,0,0,0,0,0.1426980826224354,0.1173186187022087,0.0,0.0,0.0,0.511835562905594,0.2166915003356639,0.0114562354340979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.9247195063075715,9.17525180573255,290
1,1,1,0,19.031,0,0,1,1,1,1,0,0,0,0,0,0.1539471592347686,0.341280449387921,0.0,0.0,0.0,0.0,0.1973314648091336,0.0417297195447238,0.0,0.0,0.1920438553620952,0.0736673516613574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.07493138620195,8.883810882020962,713
1,0,0,0,60.93400000000001,0,0,1,1,0,1,0,0,0,0,0,0.0968964153927253,0.0,0.0,0.0,0.0,0.0,0.6197889211034968,0.2605814004568616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227332630469161,0.0,0.0,0.0,0.0,0,0,0,2.0333976031784293,5.223017145486418,693
1,1,1,0,4.8180000000000005,0,0,1,1,1,0,0,0,0,0,0,0.0467172474732322,0.0326120750312266,0.3161391317628193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0308775642668964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.960939497598836,7.773563335197006,1260
1,1,1,0,12.669,0,0,1,1,0,0,0,0,0,0,0,0.0746417363704702,0.501777894447958,0.1945839846313554,0.0,0.0356712446454353,0.0,0.0,0.0,0.0,0.0422816709821375,0.0546971016740844,0.0,0.0,0.0,0.0,0.0584736358538069,0.0,0.0,0.0,0.0,0,0,0,1.6507717759270777,6.886831903882697,810
1,0,0,0,27.242,0,0,1,1,0,1,0,0,0,0,0,0.0522155142954778,0.4045221551429549,0.0361544595056384,0.0,0.0,0.0235789953297641,0.1327429092151726,0.3507859665109922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.047755301621143,7.3710061596551615,1144
1,1,1,0,5.582000000000002,0,0,1,1,0,1,0,0,0,0,0,0.0502548922874527,0.0388477772296222,0.032774214767308,0.0,0.3862906320232419,0.034796908403223,0.1194211478375266,0.3376144274516252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.142629174084884,3.934449637989703,1399
1,1,1,0,9.827,0,0,1,1,0,0,0,0,0,0,0,0.3234442134442133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0867013167013167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,3.775905414330564,7.466817771020469,319
1,1,1,0,9.619,0,0,1,1,0,0,0,0,0,0,0,0.3234442134442133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0867013167013167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.0316945831821016,4.477791256658261,319
1,0,0,0,1.6369999999999998,0,0,1,1,0,0,0,0,0,0,0,0.3127942576346187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0804690112943476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.1465159073441566,3.790555691144601,319
1,1,1,0,43.869,0,0,1,1,1,1,0,0,0,0,0,0.056487071420435,0.3301059346166991,0.0,0.0,0.0,0.0,0.1811481945551885,0.1527167103314728,0.0,0.0,0.2795420890762045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9891693772867276,9.829522447099547,1532
1,0,0,0,19.075000000000006,0,0,1,1,0,1,0,0,0,0,0,0.2188754276116729,0.7038704259444506,0.0,0.0,0.0,0.0,0.0,0.0772541464438763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.9196608366026955,8.150804362954414,616
1,1,1,0,28.728,0,0,1,1,1,1,0,0,0,0,0,0.1650301856703496,0.5330561567376696,0.0522155142954778,0.0,0.0,0.0,0.0,0.0235789953297641,0.0,0.0,0.1857557808406425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.825811308609081,4.3928305615063605,1533
1,1,1,0,15.159,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5300574204946997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436931316254417,0.0,0.0,0.0,0.0,0.0330112632508833,0.0,1,1,0,1.3196202278518978,8.726360975067049,339
1,1,1,0,11.234000000000002,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6755742049469964,0.0,0.0,0.0,0.0,0.1800739840989399,0.0,0.0,0.0,0.0,0.0,0.0,0.1443518109540636,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.1782204831272667,8.349073903261582,870
1,0,0,0,7.746,0,0,0,0,0,0,0,1,0,0,0,0.0305570549498002,0.8518460541941055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.946962109184561,9.128297540387724,1218
1,0,0,0,18.155,0,0,1,0,1,1,0,0,0,0,0,0.0614947139761705,0.385920674165889,0.0,0.0,0.0326330784471042,0.0,0.0682844028184849,0.2743219862568839,0.0,0.0,0.1773451443354673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.460955428965487,12.432713593815455,1145
1,1,1,0,29.301,0,0,0,1,0,0,0,0,0,0,0,0.1945839846313554,0.7675432839738924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0378727313947521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.293342511627113,6.576706309825143,361
1,1,0,1,49.678,0,0,1,1,1,1,0,0,0,0,0,0.3485077100693849,0.4881348376255958,0.0405050124024095,0.0,0.0,0.0,0.0704536881451252,0.0,0.0,0.0,0.0523987517574842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.703782474656201,10.765384821039952,1680
1,0,0,0,3.313,0,0,1,0,1,0,0,0,0,0,0,0.0779786399372327,0.4431866096638004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3136225107947843,0.0941828254847645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8981267612464839,9.075222006490378,1660
1,0,0,0,25.563,0,0,0,0,0,1,0,0,0,0,0,0.0,0.9608712455830388,0.0,0.0,0.0,0.0,0.0,0.0391287544169611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.9388346963090496,2.7451532890537123,330
1,0,0,0,59.59200000000001,0,0,0,0,0,0,0,1,0,0,0,0.0,0.7870398359062939,0.1411259851020188,0.0,0.0,0.0,0.0,0.0,0.0,0.0494872071683039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1097508639591192,3.4618220034785905,369
1,1,0,1,7.226000000000001,0,0,1,1,0,0,0,0,0,0,0,0.3295402924137313,0.4604983483727687,0.0,0.0232181213511375,0.0,0.0,0.0356011194050776,0.0521790823794648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,3.1686766685353485,3.516607233172983,373
1,1,1,0,14.608,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9608712455830388,0.0,0.0,0.0,0.0391287544169611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.9204158792445414,4.628583932397106,373
1,1,1,0,22.972,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9608712455830388,0.0,0.0,0.0,0.0391287544169611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,4.282164862069068,6.851266405655789,373
1,1,1,0,18.549,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9608712455830388,0.0,0.0,0.0,0.0391287544169611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.13427608300205,3.828141271447413,373
1,1,1,0,41.56,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9608712455830388,0.0,0.0,0.0,0.0391287544169611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.441827357748051,6.557847386813824,373
1,1,1,0,31.244000000000003,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9608712455830388,0.0,0.0,0.0,0.0391287544169611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.681569323852613,4.845233782575527,373
1,0,0,0,300.0,0,0,0,0,0,0,0,0,0,0,0,0.18007398409894,0.7886704946996467,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.1910477107887445,6.280195444350701,1116
1,1,1,0,2.5810000000000004,0,0,1,1,0,1,0,0,0,0,0,0.1990786781431821,0.03417235348582,0.0,0.0,0.0,0.0,0.7143502166135134,0.0523987517574843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.6205756568445564,7.047407650137197,374
1,0,0,0,300.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9687444787985866,0.0,0.0,0.0,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.179270191685564,3.805839929338004,787
1,0,0,0,0.4280000000000001,0,0,0,1,1,1,1,0,0,0,0,0.0,0.1002089816686732,0.0,0.0,0.0,0.0,0.4001942166594736,0.18521568271131,0.0,0.0,0.180621493310315,0.0,0.0,0.1337596256502281,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.925738901733456,11.595135032537048,616
1,0,0,0,300.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.8283601425024291,0.0,0.0,0.0,0.0223469718233833,0.0,0.0,0.0,0.117019324193026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322735614811616,0.0,1,1,0,5.703782474656201,6.42835079989089,381
1,0,0,0,6.0310000000000015,0,0,1,1,1,1,0,0,0,0,0,0.1621000651555159,0.3654367134186071,0.0,0.0,0.0,0.0,0.2872615250963045,0.0323548575151743,0.0,0.0,0.0886800864167894,0.0405050124024095,0.0,0.0,0.0,0.0,0.0,0.023661739995199,0.0,0.0,1,1,0,3.512679124324918,8.670228735424887,1334
1,1,1,0,3.342,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.4371752912365825,0.0,0.0,0.0342102854004073,0.0323907719772045,0.0,0.0,0.0405499736799944,0.0715846932002837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.434846401702056,2.3832429960115,390
1,1,1,0,4.199,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.4371752912365825,0.0,0.0,0.0342102854004073,0.0323907719772045,0.0,0.0,0.0405499736799944,0.0715846932002837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.27469988950451,3.5041149156688416,390
1,0,0,0,7.963999999999999,0,0,1,0,0,1,0,0,0,0,0,0.0,0.4174359540636043,0.0,0.0,0.0,0.0,0.5134882950530034,0.0690757508833922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.773105706241477,6.470494503714438,1307
1,1,1,0,9.051,0,0,1,0,0,1,0,0,0,0,0,0.0,0.4643606448763251,0.0,0.0,0.0,0.0,0.4634993374558304,0.0721400176678444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.950755534051791,3.388145913917424,1307
1,1,1,0,43.515,0,0,1,0,0,1,0,0,0,0,0,0.0,0.4174359540636043,0.0,0.0,0.0,0.0,0.5134882950530034,0.0690757508833922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6254035284734257,5.909454280058371,1307
1,1,1,0,13.539,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9608712455830388,0.0391287544169611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.897181849824714,9.937139132971602,403
1,0,0,0,21.116,0,0,0,1,0,1,0,0,0,0,0,0.0,0.5472632578859447,0.4156506927839103,0.0,0.0,0.0,0.0,0.0370860493301451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.563656309359858,8.034701023992794,404
1,1,1,0,6.3450000000000015,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5781470848056536,0.0,0.0,0.0,0.0,0.0,0.2417789310954063,0.0,0.1800739840989399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.610476084778273,10.874010471020398,404
1,0,0,0,100.532,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6280918727915195,0.0,0.0,0.0,0.0,0.0,0.1918341431095405,0.0,0.1800739840989399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.5471368862367212,5.026744835829324,404
1,0,0,0,26.525,0,0,1,0,0,0,0,0,0,0,0,0.163472956925402,0.7870398359062939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0494872071683039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.8457230062272827,7.39564487146507,731
1,1,1,0,17.290000000000006,0,0,1,1,1,0,0,0,0,0,0,0.1621000651555159,0.458340477578501,0.0,0.0,0.0,0.0,0.193151812352114,0.0,0.0,0.0,0.186407644913869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.39780435957498,9.420109847706383,666
1,1,1,0,34.674,0,0,0,0,1,0,0,0,0,0,0,0.0342102854004073,0.8123669695374546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1534227450621381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.2211580942983167,5.182642731651849,1374
1,0,0,0,300.0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.7721015826278985,0.0,0.0,0.0217677059782322,0.0927809033072191,0.0,0.029764971870235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.063747888244634,9.725415951871144,406
1,1,1,0,3.313,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0974271201413427,0.0,0.0,0.0,0.7076026943462898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1949701855123674,0.0,0.0,0.0,0.0,1,0,1,2.709782033946969,9.440838730267965,406
1,1,0,1,6.207999999999999,0,0,0,1,0,0,1,0,1,0,0,0.0,0.3839966752981043,0.1220932834628047,0.2471532240017902,0.0382276781432818,0.0,0.0,0.0,0.0,0.2085291390940188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.94669957997668,7.810181136164133,1237
1,1,1,0,16.660999999999998,0,0,1,1,1,1,0,0,0,0,0,0.1688277304955379,0.0,0.0,0.0267334788392245,0.0,0.0,0.6790755640505741,0.0386085676279526,0.0,0.0,0.0457633247665663,0.0,0.0,0.0,0.0,0.0409913342201443,0.0,0.0,0.0,0.0,1,0,1,2.396894772464787,8.746958132863217,731
1,1,1,0,3.377,0,0,1,0,0,1,1,0,0,0,0,0.0797406382525828,0.8239483896320797,0.0,0.0,0.0,0.0,0.0,0.0963109721153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.1502555218199482,3.815952536677413,552
1,1,1,0,75.27900000000002,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9309242491166078,0.0,0.0,0.0690757508833922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.758236216015381,10.623729774614846,439
1,1,1,0,38.06800000000001,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9669887367491168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.1727041721395257,10.749486326618852,439
1,1,1,0,26.375,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8917954946996467,0.0690757508833922,0.0,0.0,0.0,0.0,0.0,0.0,0.0391287544169611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.077940415553569,5.81853871195439,439
1,0,0,0,300.0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.4818331987644354,0.0,0.0442892169571626,0.0,0.0,0.0,0.0,0.0470225705375594,0.0,0.0,0.1912532685427298,0.0,0.0,0.0,0.1936681012451944,0.0,0.0,0.0,0.0,0,0,0,5.703782474656201,8.81198532735415,1567
1,1,1,0,26.304,0,0,0,1,0,1,0,0,0,0,0,0.0,0.6251396115011815,0.0,0.0,0.0,0.0,0.2814062736778299,0.0232358438147193,0.0,0.0,0.0,0.0,0.0702182710062691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.7742748000114386,6.224085049922299,1726
1,0,0,0,2.3320000000000003,0,0,1,0,1,1,0,0,0,0,0,0.0834026452696641,0.3536104723540508,0.0,0.0,0.0,0.0,0.2552473212975194,0.0345091899473228,0.0,0.0,0.2732303711314427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.389954739130953,4.483273701690165,1180
1,1,1,0,10.581,0,0,1,1,1,1,0,0,0,0,0,0.2050980091973786,0.4548462883690257,0.0,0.0,0.0,0.0,0.1872802962945516,0.0417297195447238,0.0,0.0,0.0736673516613574,0.0,0.0,0.0,0.0,0.0373783349329627,0.0,0.0,0.0,0.0,1,1,0,2.233449354159184,10.816550841815964,1026
1,1,1,0,9.345,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0703842756183745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1800739840989399,0.0,0.0,0.7495417402826855,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.731478538343125,7.033207497796749,1463
1,0,0,0,1.859,0,0,1,1,1,1,0,0,0,0,0,0.2050980091973786,0.0,0.0,0.0,0.0,0.0,0.4555940905959453,0.0539830772944868,0.0,0.0,0.2276145108961261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.2927367569392314,7.349718808423756,460
1,1,1,0,61.487,0,0,1,0,1,1,0,0,0,0,0,0.0478931889470564,0.0959277198819251,0.0,0.0,0.0,0.0,0.5560013264401934,0.0843485493419442,0.0,0.0,0.2158292153888807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.703782474656201,8.216079720218838,1121
1,1,1,0,62.18700000000001,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9669887367491168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.3255885495701785,9.882496473310637,1137
1,1,1,0,11.832,0,0,1,0,0,0,0,0,0,0,0,0.0114562354340979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988543764565902,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.974661842934699,4.195199944991136,1235
1,0,0,0,10.769,0,0,1,1,0,1,0,0,0,0,0,0.0665272110009944,0.3836631116902713,0.0,0.0,0.0,0.0,0.0,0.4730233302470194,0.0,0.0,0.0767863470617147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.975886645333285,11.39763806262886,463
1,0,0,0,6.634,0,0,1,1,1,1,0,0,0,0,0,0.0492390581423292,0.0586173940745459,0.0,0.0,0.0,0.0,0.0,0.138232647563477,0.0,0.0,0.2838483593501115,0.0,0.0,0.0,0.0,0.0,0.0,0.4700625408695362,0.0,0.0,0,0,0,1.9167755425443227,10.582359550790548,939
1,0,0,0,22.993,0,0,1,1,1,1,0,0,0,0,0,0.2079615125113673,0.4763765437531169,0.0,0.0,0.0,0.0,0.1084807415881956,0.053788612162281,0.0,0.0,0.1533925899850391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.849144588711148,6.268037010753497,515
1,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.703782474656201,8.441955935707954,1753
1,0,0,0,8.146,0,0,1,1,1,1,0,0,0,0,0,0.1829128086636121,0.0,0.0,0.0,0.0232181213511375,0.0,0.6427269515279656,0.1113965083086103,0.0,0.0,0.0397456101486744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.41636010725289,3.6687787824069336,693
1,1,1,0,7.250000000000001,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5938643721344516,0.3738130991601053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032322528705443,0.0,0.0,0.0,0.0,1,1,0,4.12868157462655,5.214990103958283,476
1,1,1,0,5.816000000000002,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6960670304439873,0.3039329695560127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.409015036609892,4.46861708975498,476
