shopping_ads,click,organic_click_3p,organic_click_1p,time_elapsed,n_direct_answer,n_featured_snippet,n_knowledge_panel_rhs,n_people_also_ask,n_top_stories,n_twitter_cards,n_videos,n_images,n_ad,n_local_results,n_map_results,n_recipes,n_products,Reference,News and Media,Business,Shopping,Information Technology,Education,Entertainment,Streaming Media and Download,Health and Wellness,Government and Legal Organizations,Social Networking,Restaurant and Dining,Finance and Banking,Sports,Games,Society and Lifestyles,Newsgroups and Message Boards,Arts and Culture,Travel,Real Estate,click_prev_1,organic_click_3p_prev_1,organic_click_1p_prev_1,log_time_elapsed_prev_1,log_time_prev_1,user_id
0,1,1,0,19.443,0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.5866659656133342,0.2110521057889477,0.0,0.0,0.031436984068563,0.1374677953625322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,3.63130330597634,6.588487591691137,739
0,0,0,0,7.599,0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.5866659656133342,0.2110521057889477,0.0,0.0,0.031436984068563,0.1374677953625322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.967487108113689,4.391741789360451,739
0,1,1,0,14.663,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0735439760401875,0.2529621630651377,0.0,0.0,0.4542102688319592,0.02469960743136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.3596459545039203,4.668895876868636,739
0,1,1,0,10.349,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.5812931242745106,0.0333563133054038,0.0,0.0,0.0,0.0,0.0,0.0,0.06179844796804,0.0,0.0,0.0737185719420433,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.2669690308542393,4.852186501713858,739
0,1,1,0,24.826,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0352611417359618,0.6779033915724563,0.2031517643028435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0441433865894297,0.0,0.0,0.0,0,0,0,1.3067098817770482,3.585738695194423,739
0,1,1,0,10.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3200088339222615,0.1800739840989399,0.0,0.0,0.0,0.0,0.0,0.0350485865724381,0.0,0.0,0.0,0.3060457155477031,0.0,0.0,0.0,0.0,0.1588228798586571,0.0,1,1,0,3.5196024460407767,4.39928927422471,739
0,1,1,0,27.495,0,0,1,1,0,0,1,0,1,1,0,0,0,0.0,0.0543082919663061,0.0,0.4914225123508712,0.4122880803724811,0.0,0.0,0.0419811153103415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.5659488577946203,6.500018592792957,739
0,0,0,0,83.94500000000002,0,0,1,1,0,0,1,1,1,1,0,0,0,0.0,0.037468040306813,0.6781784228204746,0.1168032786885242,0.0138930666265603,0.0,0.0,0.0784015140121321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0752556775454955,0.0,0.0,0,0,0,2.5631785597550936,11.291115099568618,739
0,1,1,0,61.70500000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.645891069193824,12.103164808484472,741
0,1,1,0,19.956,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0592462389494907,0.0267538644470867,0.2829899705319755,0.0386380085819159,0.0,0.0,0.0,0.5513493253373314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.036794966958364,6.167225043809608,749
0,1,1,0,6.0550000000000015,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.2408531215474036,0.4573786153854364,0.1395449377932205,0.0,0.0,0.0,0.0,0.0,0.0378257783186289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.8661359853829174,3.65395151381265,749
0,1,1,0,15.055,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.2408531215474036,0.4573786153854364,0.1395449377932205,0.0,0.0,0.0,0.0,0.0,0.0378257783186289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.8008843770050558,3.573608884569592,749
0,1,1,0,3.007,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.2408531215474036,0.4573786153854364,0.1395449377932205,0.0,0.0,0.0,0.0,0.0,0.0378257783186289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.711710161933697,4.794914128597684,749
0,1,1,0,6.3210000000000015,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.2408531215474036,0.4573786153854364,0.1395449377932205,0.0,0.0,0.0,0.0,0.0,0.0378257783186289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.100942904006392,3.896807839621666,749
0,1,1,0,10.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.2408531215474036,0.4573786153854364,0.1395449377932205,0.0,0.0,0.0,0.0,0.0,0.0378257783186289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.8438774234901616,3.474540775886365,749
0,1,1,0,2.244,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.286035017613965,0.4595930385404068,0.031436984068563,0.0,0.0,0.0,0.0,0.0,0.0372627372627372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.130134655995354,2.724579503053421,749
0,1,1,0,3.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4174359540636043,0.3233270759717314,0.0506183745583038,0.0,0.0,0.0,0.0,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.698364121628502,2.7670106939257195,749
0,1,1,0,4.0680000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4174359540636043,0.3233270759717314,0.0506183745583038,0.0,0.0,0.0,0.0,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.2490417676935142,3.9605845720425767,749
0,1,1,0,5.519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974271201413427,0.388068683745583,0.0,0.2306923586572438,0.0,0.0,0.0690757508833922,0.0,0.0,0.0,0.1443518109540636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0703842756183745,0.0,0,0,0,3.49119042018886,4.951621041605499,751
0,1,1,0,6.449000000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0350485865724381,0.9319401501766786,0.0,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.66222009787307,5.6045218353853015,751
0,1,1,0,4.501,0,0,0,1,0,0,0,0,0,0,0,1,0,0.4039671863783046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5960328136216952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.7027460895677522,4.284634288665233,751
0,0,0,0,16.840999999999998,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.2996691670215204,0.5847292738052343,0.0,0.0,0.1156015591732451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.041480035392717,3.898775645342517,753
0,0,0,0,35.301,0,0,0,1,0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0.9690786328871894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.9930286219796765,4.66428779047118,757
0,1,1,0,7.567,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0592462389494907,0.0,0.0135643385203948,0.0,0.0365830016026469,0.0,0.0,0.8495838287752676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.596085467716814,4.871120321221619,1197
0,1,1,0,8.932,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0530712189361443,0.5500465994014437,0.1753121581022176,0.0,0.0,0.1887999351660502,0.0,0.0327700883941441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,4.145132729054206,6.1537385716189785,763
0,0,0,0,0.176,0,0,0,1,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.7986057080755312,0.0,0.0,0.2013942919244687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.8948616631690167,10.647292200388412,764
0,0,0,0,7.2810000000000015,0,0,1,1,0,0,1,0,0,1,0,0,0,0.0,0.0,0.3797045432211997,0.0819614137377575,0.3670542762619148,0.0,0.0,0.171279766779128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8268035653726189,3.6640999627497135,764
0,1,1,0,18.405,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0448365020967864,0.0589673004193573,0.0,0.0,0.0,0.0804690112943476,0.0,0.0,0.8157271861895085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2159175062224702,10.598681761503071,1180
0,1,1,0,59.261,0,0,1,1,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,0.2010587962809777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7989412037190222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7793248768009977,3.3985271531062766,770
0,0,0,0,4.013,0,0,1,1,1,0,1,0,0,1,0,0,0,0.075963809600064,0.039893510548861,0.3867248488730535,0.2020697385804075,0.0,0.0,0.1352536130349492,0.1177389006765683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.341819871018061,5.666876413960221,1416
0,1,0,1,6.5070000000000014,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.171279766779128,0.7131186740476269,0.0,0.0,0.1156015591732451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.733255126833489,5.671207628724022,773
0,0,0,0,9.336,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,2.4265710727750367,4.209991985748062,773
0,1,1,0,27.926,0,0,0,1,0,0,0,1,1,0,0,0,0,0.0386380085819159,0.0,0.0,0.0,0.0,0.0860001033965775,0.0,0.0,0.7477640490099778,0.1140335004911338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.055276914680538,4.838200699811105,777
0,1,1,0,13.966,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.1295152758285652,0.0223469718233833,0.0,0.2963996545395659,0.0,0.0,0.0628306164309618,0.4889074813775235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.180301302888425,4.099945514231746,777
0,0,0,0,12.802,0,0,1,1,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0135643385203948,0.0,0.0,0.0,0.0,0.7998500749625188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.498348102254878,7.19495098317605,1402
0,1,1,0,21.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7016342756183747,0.0,0.0506183745583038,0.0,0.1443518109540636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.703782474656201,9.702843906708132,779
0,1,1,0,16.843,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.9585466513425976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0414533486574025,0.0,0.0,0.0,0.0,1,1,0,3.618725194190729,11.276645292341549,779
0,1,1,0,42.95399999999999,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0494872071683039,0.0,0.0,0.0871693835690379,0.0,0.0,0.0,0.0,0.0,0.0,0.2363759041347296,0.0,0.0,0.0675321170247219,0.0,0.5594353881032064,0.0,0.0,0.0,0.0,0,0,0,2.3804716316511167,4.896540448696884,779
0,0,0,0,18.661,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.1534227450621381,0.0,0.3316320692101711,0.0,0.0,0.1495949007850227,0.2581992538850617,0.0,0.0342102854004073,0.0,0.0405499736799944,0.0323907719772045,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.032498052744314,12.037549580170262,779
0,0,0,0,4.417000000000002,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0436114813339011,0.0,0.0,0.0,0.0,0.0629852017752373,0.0,0.0,0.079968122672749,0.0,0.0,0.0,0.0,0.6637628986383437,0.0,0.1212300251446159,0.0,0.0,1,1,0,3.855833533776769,11.535849578101516,779
0,0,0,0,300.0,0,0,0,1,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0243941241979105,0.0497722625844807,0.0,0.0,0.0,0.1540541973802832,0.0,0.0,0.3415177387707484,0.0,0.0,0.0,0.0,0.3762410657993201,0.0,0.0,0.0,0.0,1,1,0,2.5603232890727545,10.333342886056856,779
0,1,1,0,34.715,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.1874069860313848,0.2029097929702986,0.0,0.0,0.0,0.0,0.0,0.2422873822780736,0.0,0.0,0.0,0.0,0.3330402854631019,0.0,0.0,0.0,0.0,1,1,0,3.870617507369474,4.868126582802924,779
0,1,1,0,12.371,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.1513467516454509,0.0,0.0,0.0,0.0,0.0239654064567667,0.0,0.0,0.0695170449611864,0.0,0.0,0.0,0.0,0.4231978188006877,0.0,0.2298247746730806,0.0,0.0,1,0,1,3.4841282223537973,5.484788634701033,779
0,1,1,0,5.716,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0001423108812137,0.0006558675395065,0.0002474971847194,0.1307280129688523,0.8679850016706065,0.0,0.0,0.0001423108812137,0.0,0.0,6.187429617988102e-06,0.0,9.281144426982156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.4879480148463904,5.192217688888385,782
0,1,1,0,6.267,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0005689812132746,0.0146435074071008,0.5267265993544653,0.0,0.0108571960605809,0.1687184474054458,0.0,5.172556484316815e-05,0.2057901597285441,0.0004758751965571,0.0,0.0,0.0,0.0,0.0001603492510137,0.0328767690143176,0.0002017297028883,0.0,0.0,0.0,1,1,0,2.151296978780264,4.919184988716249,784
0,1,1,0,48.146,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0001706749418153,5.689164727178697e-05,0.0004396172743728,0.00014998707008,0.0,0.0215877941556761,0.0,7.757951900698225e-05,0.3076234807344191,0.6386604603051467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002017067494181,0.0,0.0,1,1,0,2.802754136571508,6.194046142909297,784
0,0,0,0,280.079,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00259507495846,0.0778584719551432,0.0143693718922888,0.3739459452731678,0.0,0.00040450808705,0.0,0.0,0.2578210082830805,0.1631412231079913,0.0,0.0,0.0,0.0,0.0,0.1098146108321043,0.0,0.0,0.0,0.0,1,0,0,2.633685785813348,8.79809971156797,784
0,1,1,0,1.233,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0001551590380139,0.0002534264287561,0.3260512024825446,5.689164727178697e-05,0.0002120506852856,0.2998448409619864,0.0,0.0367313162658391,0.1656788207913111,0.0,0.0002327385570209,0.0,0.0,0.0,0.0146418412205843,4.654771140418934e-05,0.0,0.0,0.0,0.0,1,0,0,2.574290210922686,7.468179882595099,784
0,0,0,0,3.047,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5517669452950442e-05,0.0,0.2542104609782339,0.0,0.0648328229744269,0.1354795994372259,0.0292818422577174,9.827857320201948e-05,0.4086009269221221,0.0474582057436067,0.0,0.0,0.0,0.0,0.0,0.0,0.0002534552677315,0.0,0.0,5.172556484316815e-05,1,1,0,3.237658324167568,5.434114939445257,784
0,1,0,1,19.229000000000006,0,0,1,0,0,0,1,1,0,1,0,0,0,0.0341972507673827,2.669157880688645e-05,0.533084211931136,0.3503429867876685,0.0302629120512478,0.0,0.0,0.0378326438008808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002081943146936,0.0,0.0,0.0,1,0,1,3.977417410192809,6.428026109615903,784
0,1,1,0,13.081,0,0,0,0,0,0,0,0,1,0,0,0,0,8.276090374906903e-05,0.0,0.178406645700571,0.0003000082760902,0.0020741951502109,0.1125237937598278,0.0002120748158569,0.0146435074071008,0.231321898535132,0.0003051808325746,3.62078953902177e-05,0.0,0.0,0.0,4.138045187453452e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,5.227615893375052,12.099738745176026,784
0,1,1,0,0.539,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.4038855974660902,0.4134953565160085,0.139929927439258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.660701206371642,4.281515453077493,1463
0,0,0,0,11.263,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0422816709821375,0.0378727313947521,0.436162850358562,0.0,0.0,0.1806829978402758,0.0,0.0,0.0,0.0,0.0,0.0,0.108415764792917,0.0,0.1945839846313554,0.0,0.0,0.0,0,0,0,2.586635579211777,9.35030629354617,786
0,0,0,0,2.951,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2462256836456453,0.0,0.0881530460235736,0.227765726681128,0.0,0.0,0.0,0.0,0.0,0.0,0.437855543649653,0.0,0.0,0.0,0.0,0.0,0,0,0,1.5959473222516016,9.21227519899062,790
0,0,0,0,4.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1041243374558303,0.0974271201413427,0.5034893992932863,0.1800739840989399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.1590800354351996,6.604274393262864,790
0,1,1,0,7.5150000000000015,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.167084098024398,0.1411259851020187,0.3451311670085286,0.1760498758501565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.5190754723537092,5.937377881204216,790
0,1,0,1,4.963,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.3200088339222616,0.2134275618374558,0.2864896201413427,0.0,0.0,0.1800739840989399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6637183698691331,3.31712712986593,790
0,1,1,0,2.077,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.3197305953706017,0.6442200667832725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.224947823266893,8.076619734780387,790
0,1,1,0,9.755,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.4659818917438899,0.5340181082561102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.1018475043426923,9.589750853707496,790
0,1,1,0,4.1080000000000005,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5179279323809994,0.0,0.055963620186842,0.0409272898027778,0.0,0.0,0.0,0.0,0.0,0.0,0.3851811576293807,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1124354293297881,2.7352761873558014,790
0,1,1,0,4.6160000000000005,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.3868074371671495,0.2603693668441869,0.2748948892833784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.551006451492524,6.5424647558699,790
0,0,0,0,2.9440000000000004,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5978696292452903,0.0,0.0,0.308072060248594,0.0,0.0,0.0,0.0940583105061155,0.0,0.0,0.0,0.0,0,0,0,1.9626267870880008,8.30067315610957,809
0,0,0,0,2.496,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0445892980065464,0.0,0.0497801441355379,0.4985108804068386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.754403682684286,11.42865503723571,791
0,1,1,0,9.138,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3383799010776638,0.6616200989223362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.97810071401816,12.445237818472334,792
0,1,0,1,23.339,0,0,1,1,0,1,1,0,0,0,0,0,0,0.1863696004528029,0.0,0.0,0.0,0.0,0.0,0.4858306105122335,0.1939656281355322,0.0,0.0,0.1338341608994314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.6006876827737107,4.8282497352542135,796
0,1,1,0,4.3100000000000005,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0196233372843407,0.0,0.0,0.5975309668877846,0.3388439490666611,0.0,0.0,0.0440017467612135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0979729275005385,5.442019362793602,798
0,1,1,0,2.1630000000000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.8276746194537409,0.0,0.1057864622692432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0342653567958544,0.0,0.0,0.0,0.0,1,1,0,2.4560784139511544,8.357008241949142,802
0,1,1,0,10.378,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0725339415523601,0.0,0.0,0.0,0.0,0.0451513433273233,0.0,0.0,0.8058052637279325,0.0360662839813711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.399896535929108,4.702287822267478,808
0,1,1,0,5.832000000000002,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0752210101845629,0.2404810525771595,0.0,0.0,0.0,0.0267538644470867,0.0,0.0,0.5435105723000571,0.0,0.0,0.0,0.0,0.1140335004911338,0.0,0.0,0.0,0.0,0,0,0,3.3306676154716284,4.698186828554611,809
0,1,1,0,20.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0855250013144748,0.6302171512697831,0.0,0.0,0.0,0.0,0.1374677953625322,0.0,0.0,0.0,0.0,0.0,0.0,0.0657815868342184,0.0,0.0,0.0,0.0,1,0,0,2.6779345771975867,5.14977095344061,810
0,1,1,0,7.131,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0663041077738515,0.8109375000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0506183745583038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.8536501416195352,3.903567356980485,819
0,0,0,0,8.086,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0648224117456547,0.0,0.0382543452445211,0.8745762711864409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,4.059649592425214,9.155273757033928,819
0,1,0,1,23.311,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0648224117456547,0.0,0.0382543452445211,0.8745762711864409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.1264095971956074,4.727494007764349,819
0,1,1,0,22.792,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.8998247998297121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.09013417121858,4.1311585353448175,819
0,1,1,0,11.639,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.1443518109540636,0.732889796819788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0330112632508833,1,0,1,3.148925352170385,6.090397701461549,819
0,1,1,0,15.380999999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.1443518109540636,0.732889796819788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0330112632508833,1,1,0,2.4543615279598394,3.281287084989598,819
0,0,0,0,24.499,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.303573356364029,0.5821170247220123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,4.350690754364029,11.48448259444521,820
0,1,0,1,29.649,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.5550685523048688,0.2821494116376982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7843580606133296,5.847715416451607,820
0,0,0,0,57.84,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,0.0408100002883589,0.0151316358603188,0.7335202860520779,0.1444462066380228,0.0,0.0,0.0660918711612214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.612518431523019,6.25482446958964,883
0,0,0,0,0.989,0,0,1,1,1,0,1,0,0,0,0,0,0,0.341280449387921,0.0,0.0,0.0769353062750616,0.0373783349329627,0.0,0.3440714592742195,0.2003344501298349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.2122385487429688,7.509949871628411,824
0,1,1,0,51.106,0,0,1,1,1,0,1,0,0,1,0,0,0,0.0,0.0470571830761466,0.0,0.0608748771612971,0.1194390587235398,0.0,0.0,0.0139372128230324,0.0,0.0,0.0,0.0,0.0,0.0,0.7586916682159838,0.0,0.0,0.0,0.0,0.0,1,1,0,3.113648633655609,5.053471259215568,1135
0,1,0,1,19.609,0,0,1,1,1,0,1,0,0,1,0,0,0,0.0,0.0470571830761466,0.0,0.0608748771612971,0.1194390587235398,0.0,0.0,0.0139372128230324,0.0,0.0,0.0,0.0,0.0,0.0,0.7586916682159838,0.0,0.0,0.0,0.0,0.0,1,1,0,3.933901907146588,4.723655197424037,1135
